date,sku_id,store_id,sales_qty,stock_level,promotion_flag,temperature,day_of_week,stockout_next_3d,stock_risk_score
2024-10-29,SKU_003,STORE_2,18.0,162,0,,1,0,0.012
2024-10-29,SKU_003,STORE_3,25.0,138,0,9.9,1,0,0.006
2024-10-29,SKU_003,STORE_4,26.0,123,0,7.8,1,0,0.017
2024-10-29,SKU_003,STORE_5,25.0,111,0,13.5,1,0,-0.014
2024-10-29,SKU_004,STORE_1,32.0,104,0,22.1,1,0,-0.009
2024-10-29,SKU_004,STORE_2,35.0,39,0,-6.1,1,0,-0.009
2024-10-29,SKU_004,STORE_3,21.0,9,0,20.7,1,1,0.981
2024-10-29,SKU_004,STORE_4,27.0,137,0,23.5,1,0,-0.003
2024-10-29,SKU_004,STORE_5,54.0,76,1,,1,0,0.008
2024-10-29,SKU_005,STORE_1,18.0,122,0,49.0,1,0,0.008
2024-10-29,SKU_005,STORE_2,44.0,146,0,26.3,1,0,0.0
2024-10-29,SKU_005,STORE_3,24.0,110,0,22.6,1,0,0.013
2024-10-29,SKU_005,STORE_4,35.0,74,0,12.1,1,0,0.011
2024-10-29,SKU_005,STORE_5,39.0,81,1,15.9,1,0,0.011
2024-10-29,SKU_006,STORE_1,30.0,6,0,-1.7,1,1,0.975
2024-10-29,SKU_006,STORE_2,43.0,0,1,18.3,1,1,1.002
2024-10-29,SKU_006,STORE_3,33.0,93,0,0.0,1,0,0.001
2024-10-29,SKU_006,STORE_4,26.0,21,0,-7.2,1,0,-0.001
2024-10-29,SKU_006,STORE_5,26.0,0,0,36.8,1,1,0.994
2024-10-29,SKU_007,STORE_1,33.0,0,1,26.5,1,0,0.002
2024-10-29,SKU_007,STORE_2,37.0,0,0,9.1,1,0,0.013
2024-10-29,SKU_007,STORE_3,24.0,0,0,1.7,1,1,0.999
2024-10-29,SKU_007,STORE_4,22.0,0,0,24.0,1,1,0.978
2024-10-29,SKU_007,STORE_5,23.0,0,0,15.1,1,0,0.009
2024-10-29,SKU_008,STORE_1,35.0,56,0,23.2,1,0,-0.007
2024-10-29,SKU_008,STORE_2,33.0,31,1,16.4,1,0,-0.019
2024-10-29,SKU_008,STORE_3,25.0,104,0,14.8,1,0,0.004
2024-10-29,SKU_008,STORE_4,26.0,146,0,15.2,1,0,-0.007
2024-10-29,SKU_008,STORE_5,39.0,110,0,18.2,1,0,0.003
2024-10-29,SKU_009,STORE_1,14.0,41,0,3.0,1,0,0.003
2024-10-29,SKU_009,STORE_2,21.0,141,0,35.4,1,0,0.023
2024-10-29,SKU_009,STORE_3,24.0,13,0,14.1,1,1,0.968
2024-10-29,SKU_009,STORE_4,31.0,84,0,26.9,1,0,-0.006
2024-10-29,SKU_009,STORE_5,26.0,0,0,3.2,1,1,0.98
2024-10-29,SKU_010,STORE_1,26.0,28,0,28.6,1,0,-0.005
2024-10-29,SKU_010,STORE_2,37.0,93,0,14.3,1,0,0.012
2024-10-29,SKU_010,STORE_3,,26,0,23.3,1,0,-0.001
2024-10-29,SKU_010,STORE_4,29.0,48,0,9.1,1,0,-0.009
2024-10-29,SKU_010,STORE_5,22.0,95,0,20.1,1,0,-0.004
2024-10-29,SKU_011,STORE_1,28.0,119,0,18.2,1,0,0.011
2024-10-29,SKU_011,STORE_2,25.0,74,0,17.8,1,0,0.004
2024-10-29,SKU_011,STORE_3,37.0,0,1,5.8,1,1,0.973
2024-10-29,SKU_011,STORE_4,34.0,86,0,5.2,1,0,-0.0
2024-10-29,SKU_011,STORE_5,44.0,0,0,22.1,1,1,0.994
2024-10-29,SKU_012,STORE_1,37.0,123,1,30.5,1,0,-0.01
2024-10-29,SKU_012,STORE_2,13.0,181,0,21.6,1,0,-0.012
2024-10-29,SKU_012,STORE_3,18.0,80,0,0.4,1,0,-0.014
2024-10-29,SKU_012,STORE_4,28.0,128,0,6.4,1,0,0.007
2024-10-29,SKU_012,STORE_5,35.0,0,0,,1,1,0.986
2024-10-29,SKU_013,STORE_1,37.0,43,0,27.0,1,0,0.005
2024-10-29,SKU_013,STORE_2,33.0,100,0,-6.4,1,0,-0.001
2024-10-29,SKU_013,STORE_3,,105,0,33.8,1,0,0.006
2024-10-29,SKU_013,STORE_4,34.0,154,0,24.9,1,0,0.024
2024-10-29,SKU_013,STORE_5,38.0,12,0,28.1,1,1,0.982
2024-10-29,SKU_014,STORE_1,30.0,161,0,30.5,1,0,0.005
2024-10-29,SKU_014,STORE_2,26.0,117,0,-2.4,1,0,-0.012
2024-10-29,SKU_014,STORE_3,30.0,37,0,,1,0,-0.011
2024-10-29,SKU_014,STORE_4,30.0,124,0,9.8,1,0,-0.009
2024-10-29,SKU_014,STORE_5,25.0,85,0,12.9,1,0,0.004
2024-10-29,SKU_015,STORE_1,31.0,164,0,1.5,1,0,-0.01
2024-10-29,SKU_015,STORE_2,29.0,123,0,6.5,1,0,-0.008
2024-10-29,SKU_015,STORE_3,30.0,78,0,15.2,1,0,0.008
2024-10-29,SKU_015,STORE_4,29.0,26,0,17.2,1,0,-0.012
2024-10-29,SKU_015,STORE_5,14.0,50,0,10.5,1,0,0.004
2024-10-29,SKU_016,STORE_1,10.0,74,0,18.0,1,0,-0.02
2024-10-29,SKU_016,STORE_2,35.0,112,0,13.6,1,0,-0.002
2024-10-29,SKU_016,STORE_3,32.0,113,0,25.3,1,0,0.0
2024-10-29,SKU_016,STORE_4,28.0,89,0,14.3,1,0,-0.009
2024-10-29,SKU_016,STORE_5,19.0,163,0,12.4,1,0,-0.0
2024-10-29,SKU_017,STORE_1,35.0,6,0,8.0,1,1,1.0
2024-10-29,SKU_017,STORE_2,22.0,6,0,10.7,1,1,1.015
2024-10-29,SKU_017,STORE_3,21.0,20,0,12.1,1,0,0.011
2024-10-29,SKU_017,STORE_4,32.0,85,0,29.9,1,0,-0.009
2024-10-29,SKU_017,STORE_5,36.0,0,0,35.1,1,1,0.99
2024-10-29,SKU_018,STORE_1,,66,0,19.2,1,0,-0.002
2024-10-29,SKU_018,STORE_2,49.0,19,0,1.8,1,0,-0.004
2024-10-29,SKU_018,STORE_3,38.0,115,0,13.7,1,0,0.005
2024-10-29,SKU_018,STORE_4,24.0,56,0,15.6,1,0,0.001
2024-10-29,SKU_018,STORE_5,38.0,0,1,9.7,1,1,0.991
2024-10-29,SKU_019,STORE_1,26.0,1,0,24.5,1,1,0.997
2024-10-29,SKU_019,STORE_2,24.0,68,0,6.5,1,0,-0.0
2024-10-29,SKU_019,STORE_3,36.0,146,0,16.6,1,0,0.024
2024-10-29,SKU_019,STORE_4,38.0,119,0,9.6,1,0,0.001
2024-10-29,SKU_019,STORE_5,32.0,83,0,5.8,1,0,-0.003
2024-10-29,SKU_020,STORE_1,37.0,51,0,16.0,1,0,-0.004
2024-10-29,SKU_020,STORE_2,44.0,108,1,30.0,1,0,0.002
2024-10-29,SKU_020,STORE_3,26.0,9,0,24.1,1,1,1.003
2024-10-29,SKU_020,STORE_4,37.0,9,0,13.4,1,1,0.977
2024-10-29,SKU_020,STORE_5,13.0,131,0,18.1,1,0,-0.007
2024-10-30,SKU_001,STORE_1,35.0,78,1,10.8,2,0,-0.021
2024-10-30,SKU_001,STORE_2,44.0,135,1,35.2,2,0,0.008
2024-10-30,SKU_001,STORE_3,35.0,136,0,18.4,2,0,-0.003
2024-10-30,SKU_001,STORE_4,33.0,0,1,16.5,2,1,0.989
2024-10-30,SKU_001,STORE_5,38.0,27,0,22.4,2,0,0.032
2024-10-30,SKU_002,STORE_1,37.0,102,1,32.7,2,0,0.0
2024-10-30,SKU_002,STORE_2,32.0,99,0,23.5,2,0,0.008
2024-10-30,SKU_002,STORE_3,,113,1,11.6,2,0,0.019
2024-10-30,SKU_002,STORE_4,39.0,16,0,20.8,2,0,0.006
2024-10-30,SKU_002,STORE_5,26.0,73,0,18.6,2,0,0.005
2024-10-30,SKU_003,STORE_1,30.0,120,0,10.8,2,0,0.023
2024-10-30,SKU_003,STORE_2,30.0,49,1,16.9,2,0,-0.02
2024-10-30,SKU_003,STORE_3,25.0,7,0,12.0,2,1,0.998
2024-10-30,SKU_003,STORE_4,35.0,12,1,14.8,2,1,0.99
2024-10-30,SKU_003,STORE_5,35.0,0,0,22.0,2,1,0.998
2024-10-30,SKU_004,STORE_1,32.0,147,0,35.3,2,0,0.018
2024-10-30,SKU_004,STORE_2,35.0,17,0,21.6,2,0,0.005
2024-10-30,SKU_004,STORE_3,29.0,0,0,25.8,2,1,0.962
2024-10-30,SKU_004,STORE_4,14.0,183,0,26.4,2,0,0.006
2024-10-30,SKU_004,STORE_5,47.0,0,1,25.1,2,1,0.983
2024-10-30,SKU_005,STORE_1,34.0,159,0,9.3,2,0,-0.005
2024-10-30,SKU_005,STORE_2,36.0,74,0,8.7,2,0,-0.004
2024-10-30,SKU_005,STORE_3,40.0,98,1,20.0,2,0,0.003
2024-10-30,SKU_005,STORE_4,25.0,84,0,15.6,2,0,-0.007
2024-10-30,SKU_005,STORE_5,22.0,36,0,10.7,2,0,-0.007
2024-10-30,SKU_006,STORE_1,24.0,5,0,25.7,2,1,0.997
2024-10-30,SKU_006,STORE_2,26.0,74,0,13.4,2,0,0.007
2024-10-30,SKU_006,STORE_3,38.0,0,1,15.2,2,1,0.986
2024-10-30,SKU_006,STORE_4,32.0,6,0,20.7,2,1,1.014
2024-10-30,SKU_006,STORE_5,48.0,55,0,10.5,2,0,-0.006
2024-10-30,SKU_007,STORE_1,36.0,0,0,12.9,2,1,0.986
2024-10-30,SKU_007,STORE_2,42.0,0,1,29.3,2,0,-0.007
2024-10-30,SKU_007,STORE_3,22.0,0,0,-1.5,2,1,1.007
2024-10-30,SKU_007,STORE_4,29.0,0,0,21.5,2,0,-0.018
2024-10-30,SKU_007,STORE_5,31.0,0,0,6.3,2,0,0.012
2024-10-30,SKU_008,STORE_1,34.0,56,0,22.4,2,0,-0.006
2024-10-30,SKU_008,STORE_2,36.0,88,0,30.7,2,0,0.002
2024-10-30,SKU_008,STORE_3,45.0,57,1,12.2,2,0,-0.002
2024-10-30,SKU_008,STORE_4,55.0,98,1,-5.4,2,0,-0.019
2024-10-30,SKU_008,STORE_5,38.0,101,0,21.8,2,0,-0.004
2024-10-30,SKU_009,STORE_1,27.0,112,0,22.4,2,0,0.002
2024-10-30,SKU_009,STORE_2,36.0,13,0,20.4,2,1,0.99
2024-10-30,SKU_009,STORE_3,38.0,0,0,23.2,2,1,0.994
2024-10-30,SKU_009,STORE_4,33.0,152,0,1.4,2,0,0.015
2024-10-30,SKU_009,STORE_5,27.0,170,0,22.2,2,0,0.001
2024-10-30,SKU_010,STORE_1,,25,1,-6.3,2,0,-0.01
2024-10-30,SKU_010,STORE_2,20.0,160,0,20.6,2,0,0.007
2024-10-30,SKU_010,STORE_3,29.0,125,0,21.8,2,0,-0.017
2024-10-30,SKU_010,STORE_4,27.0,144,0,12.2,2,0,0.004
2024-10-30,SKU_010,STORE_5,43.0,132,0,10.0,2,0,-0.003
2024-10-30,SKU_011,STORE_1,38.0,142,0,22.1,2,0,0.014
2024-10-30,SKU_011,STORE_2,26.0,138,0,35.4,2,0,0.0
2024-10-30,SKU_011,STORE_3,19.0,163,0,12.6,2,0,0.004
2024-10-30,SKU_011,STORE_4,34.0,62,0,29.9,2,0,-0.005
2024-10-30,SKU_011,STORE_5,30.0,130,0,27.7,2,0,-0.003
2024-10-30,SKU_012,STORE_1,30.0,158,0,42.0,2,0,0.01
2024-10-30,SKU_012,STORE_2,25.0,128,0,5.1,2,0,-0.014
2024-10-30,SKU_012,STORE_3,42.0,99,0,26.0,2,0,-0.016
2024-10-30,SKU_012,STORE_4,36.0,85,1,17.7,2,0,-0.006
2024-10-30,SKU_012,STORE_5,26.0,101,0,29.2,2,0,0.001
2024-10-30,SKU_013,STORE_1,35.0,0,0,1.3,2,1,0.99
2024-10-30,SKU_013,STORE_2,22.0,117,0,12.5,2,0,-0.001
2024-10-30,SKU_013,STORE_3,31.0,102,0,17.9,2,0,-0.002
2024-10-30,SKU_013,STORE_4,33.0,126,0,18.7,2,0,0.016
2024-10-30,SKU_013,STORE_5,30.0,151,0,19.7,2,0,0.005
2024-10-30,SKU_014,STORE_1,21.0,51,0,21.3,2,0,0.014
2024-10-30,SKU_014,STORE_2,25.0,173,0,16.9,2,0,-0.002
2024-10-30,SKU_014,STORE_3,34.0,144,0,31.1,2,0,-0.006
2024-10-30,SKU_014,STORE_4,23.0,119,0,6.1,2,0,-0.02
2024-10-30,SKU_014,STORE_5,29.0,121,0,5.5,2,0,-0.001
2024-10-30,SKU_015,STORE_1,26.0,11,0,-5.0,2,1,0.993
2024-10-30,SKU_015,STORE_2,36.0,94,0,,2,0,-0.009
2024-10-30,SKU_015,STORE_3,36.0,44,1,16.2,2,0,0.003
2024-10-30,SKU_015,STORE_4,37.0,98,0,16.4,2,0,-0.012
2024-10-30,SKU_015,STORE_5,36.0,0,1,5.8,2,1,0.999
2024-10-30,SKU_016,STORE_1,30.0,99,0,17.6,2,0,0.009
2024-10-30,SKU_016,STORE_2,35.0,147,0,13.6,2,0,-0.002
2024-10-30,SKU_016,STORE_3,16.0,148,0,20.5,2,0,0.012
2024-10-30,SKU_016,STORE_4,27.0,145,0,13.6,2,0,-0.003
2024-10-30,SKU_016,STORE_5,26.0,105,0,22.8,2,0,0.001
2024-10-30,SKU_017,STORE_1,27.0,104,0,13.5,2,0,-0.008
2024-10-30,SKU_017,STORE_2,26.0,14,0,,2,1,0.993
2024-10-30,SKU_017,STORE_3,36.0,75,0,-4.9,2,0,0.01
2024-10-30,SKU_017,STORE_4,30.0,0,0,22.0,2,1,0.995
2024-10-30,SKU_017,STORE_5,24.0,154,0,1.1,2,0,-0.001
2024-10-30,SKU_018,STORE_1,35.0,138,0,16.7,2,0,0.011
2024-10-30,SKU_018,STORE_2,35.0,138,0,37.0,2,0,-0.014
2024-10-30,SKU_018,STORE_3,44.0,40,0,-13.5,2,0,-0.008
2024-10-30,SKU_018,STORE_4,37.0,112,0,-1.2,2,0,0.012
2024-10-30,SKU_018,STORE_5,38.0,0,0,12.9,2,1,0.97
2024-10-30,SKU_019,STORE_1,,34,0,17.4,2,0,0.012
2024-10-30,SKU_019,STORE_2,40.0,67,1,,2,0,0.022
2024-10-30,SKU_019,STORE_3,39.0,46,1,27.0,2,0,-0.003
2024-10-30,SKU_019,STORE_4,27.0,13,0,17.3,2,1,0.973
2024-10-30,SKU_019,STORE_5,31.0,119,0,13.1,2,0,-0.015
2024-10-30,SKU_020,STORE_1,24.0,173,0,12.4,2,0,-0.006
2024-10-30,SKU_020,STORE_2,22.0,80,0,,2,0,-0.002
2024-10-30,SKU_020,STORE_3,33.0,117,1,8.4,2,0,0.001
2024-10-30,SKU_020,STORE_4,31.0,160,0,13.0,2,0,0.001
2024-10-30,SKU_020,STORE_5,23.0,165,0,23.9,2,0,0.017
2024-10-31,SKU_001,STORE_1,14.0,90,0,13.0,3,0,-0.0
2024-10-31,SKU_001,STORE_2,,59,0,13.3,3,0,0.006
2024-10-31,SKU_001,STORE_3,50.0,48,0,23.9,3,0,-0.005
2024-10-31,SKU_001,STORE_4,,28,0,7.4,3,0,0.001
2024-10-31,SKU_001,STORE_5,33.0,107,0,5.8,3,0,-0.005
2024-10-31,SKU_002,STORE_1,32.0,101,0,12.7,3,0,0.01
2024-10-31,SKU_002,STORE_2,28.0,124,0,20.2,3,0,-0.003
2024-10-31,SKU_002,STORE_3,26.0,125,0,19.6,3,0,-0.003
2024-10-31,SKU_002,STORE_4,40.0,121,1,26.7,3,0,-0.01
2024-10-31,SKU_002,STORE_5,26.0,135,0,16.8,3,0,-0.001
2024-10-31,SKU_003,STORE_1,27.0,84,0,13.9,3,0,-0.013
2024-10-31,SKU_003,STORE_2,56.0,11,1,12.1,3,1,0.966
2024-10-31,SKU_003,STORE_3,36.0,63,0,17.7,3,0,0.002
2024-10-31,SKU_003,STORE_4,,67,0,14.4,3,0,0.006
2024-10-31,SKU_003,STORE_5,28.0,145,0,25.6,3,0,0.006
2024-10-31,SKU_004,STORE_1,31.0,22,1,26.8,3,0,-0.015
2024-10-31,SKU_004,STORE_2,29.0,95,0,16.9,3,0,0.005
2024-10-31,SKU_004,STORE_3,39.0,25,0,3.1,3,0,0.006
2024-10-31,SKU_004,STORE_4,29.0,1,0,7.2,3,1,0.982
2024-10-31,SKU_004,STORE_5,31.0,99,0,27.2,3,0,-0.019
2024-10-31,SKU_005,STORE_1,30.0,134,0,15.6,3,0,0.008
2024-10-31,SKU_005,STORE_2,,43,0,9.2,3,0,0.009
2024-10-31,SKU_005,STORE_3,27.0,13,0,26.8,3,1,1.007
2024-10-31,SKU_005,STORE_4,31.0,75,0,28.9,3,0,0.012
2024-10-31,SKU_005,STORE_5,24.0,163,0,,3,0,-0.008
2024-10-31,SKU_006,STORE_1,24.0,66,0,21.7,3,0,0.017
2024-10-31,SKU_006,STORE_2,34.0,147,0,6.9,3,0,-0.009
2024-10-31,SKU_006,STORE_3,35.0,37,1,11.8,3,0,-0.012
2024-10-31,SKU_006,STORE_4,43.0,0,1,12.9,3,1,0.973
2024-10-31,SKU_006,STORE_5,39.0,138,0,-11.8,3,0,0.003
2024-10-31,SKU_007,STORE_1,34.0,0,0,6.6,3,0,0.006
2024-10-31,SKU_007,STORE_2,30.0,0,0,17.5,3,0,0.008
2024-10-31,SKU_007,STORE_3,29.0,0,0,31.0,3,0,0.005
2024-10-31,SKU_007,STORE_4,34.0,0,0,20.8,3,0,0.001
2024-10-31,SKU_007,STORE_5,37.0,0,0,7.3,3,0,-0.0
2024-10-31,SKU_008,STORE_1,35.0,71,0,15.2,3,0,0.006
2024-10-31,SKU_008,STORE_2,39.0,149,1,30.7,3,0,-0.019
2024-10-31,SKU_008,STORE_3,28.0,144,0,29.5,3,0,0.009
2024-10-31,SKU_008,STORE_4,31.0,99,0,10.5,3,0,-0.014
2024-10-31,SKU_008,STORE_5,44.0,62,1,-3.0,3,0,-0.011
2024-10-31,SKU_009,STORE_1,30.0,162,0,,3,0,0.008
2024-10-31,SKU_009,STORE_2,30.0,138,0,15.5,3,0,-0.002
2024-10-31,SKU_009,STORE_3,20.0,77,0,19.7,3,0,-0.012
2024-10-31,SKU_009,STORE_4,32.0,28,0,10.2,3,0,0.004
2024-10-31,SKU_009,STORE_5,25.0,110,0,8.5,3,0,-0.0
2024-10-31,SKU_010,STORE_1,31.0,66,0,36.6,3,0,0.008
2024-10-31,SKU_010,STORE_2,31.0,121,0,22.5,3,0,-0.005
2024-10-31,SKU_010,STORE_3,25.0,152,0,21.0,3,0,0.01
2024-10-31,SKU_010,STORE_4,30.0,0,0,6.2,3,1,0.987
2024-10-31,SKU_010,STORE_5,32.0,57,0,13.7,3,0,-0.009
2024-10-31,SKU_011,STORE_1,24.0,14,0,19.1,3,1,0.989
2024-10-31,SKU_011,STORE_2,28.0,163,0,,3,0,-0.009
2024-10-31,SKU_011,STORE_3,30.0,0,0,24.0,3,1,0.99
2024-10-31,SKU_011,STORE_4,44.0,45,1,17.1,3,0,-0.005
2024-10-31,SKU_011,STORE_5,33.0,65,0,20.3,3,0,0.007
2024-10-31,SKU_012,STORE_1,50.0,137,1,12.8,3,0,-0.01
2024-10-31,SKU_012,STORE_2,34.0,42,0,8.0,3,0,-0.006
2024-10-31,SKU_012,STORE_3,58.0,22,1,1.3,3,0,-0.001
2024-10-31,SKU_012,STORE_4,33.0,36,0,15.9,3,0,0.02
2024-10-31,SKU_012,STORE_5,26.0,45,0,,3,0,-0.013
2024-10-31,SKU_013,STORE_1,,69,0,2.5,3,0,0.004
2024-10-31,SKU_013,STORE_2,39.0,42,1,33.7,3,0,-0.002
2024-10-31,SKU_013,STORE_3,21.0,33,0,26.9,3,0,0.019
2024-10-31,SKU_013,STORE_4,40.0,143,0,12.5,3,0,-0.001
2024-10-31,SKU_013,STORE_5,19.0,152,0,9.5,3,0,-0.008
2024-10-31,SKU_014,STORE_1,31.0,126,0,23.0,3,0,0.004
2024-10-31,SKU_014,STORE_2,28.0,134,0,15.8,3,0,0.002
2024-10-31,SKU_014,STORE_3,34.0,89,1,8.9,3,0,-0.001
2024-10-31,SKU_014,STORE_4,51.0,0,1,39.1,3,1,0.994
2024-10-31,SKU_014,STORE_5,33.0,43,0,-0.9,3,0,0.011
2024-10-31,SKU_015,STORE_1,36.0,0,0,13.6,3,1,0.992
2024-10-31,SKU_015,STORE_2,26.0,32,0,5.7,3,0,0.009
2024-10-31,SKU_015,STORE_3,29.0,0,0,23.0,3,1,1.009
2024-10-31,SKU_015,STORE_4,35.0,111,0,19.7,3,0,-0.003
2024-10-31,SKU_015,STORE_5,28.0,87,0,16.6,3,0,0.001
2024-10-31,SKU_016,STORE_1,,14,1,24.2,3,1,0.971
2024-10-31,SKU_016,STORE_2,32.0,107,1,16.3,3,0,0.001
2024-10-31,SKU_016,STORE_3,26.0,135,0,21.6,3,0,-0.004
2024-10-31,SKU_016,STORE_4,23.0,116,0,19.8,3,0,0.005
2024-10-31,SKU_016,STORE_5,35.0,0,0,8.6,3,1,0.986
2024-10-31,SKU_017,STORE_1,31.0,23,0,29.7,3,0,0.016
2024-10-31,SKU_017,STORE_2,28.0,168,0,23.4,3,0,-0.002
2024-10-31,SKU_017,STORE_3,31.0,91,0,24.4,3,0,0.013
2024-10-31,SKU_017,STORE_4,25.0,86,0,5.9,3,0,-0.017
2024-10-31,SKU_017,STORE_5,32.0,111,0,15.3,3,0,0.007
2024-10-31,SKU_018,STORE_1,26.0,169,0,12.4,3,0,-0.016
2024-10-31,SKU_018,STORE_2,29.0,56,0,20.1,3,0,-0.002
2024-10-31,SKU_018,STORE_3,25.0,119,0,24.4,3,0,0.012
2024-10-31,SKU_018,STORE_4,22.0,36,0,1.6,3,0,0.002
2024-10-31,SKU_018,STORE_5,31.0,117,0,29.6,3,0,0.009
2024-10-31,SKU_019,STORE_1,43.0,115,0,4.8,3,0,0.008
2024-10-31,SKU_019,STORE_2,30.0,106,0,12.1,3,0,0.011
2024-10-31,SKU_019,STORE_3,25.0,53,0,33.8,3,0,-0.005
2024-10-31,SKU_019,STORE_4,29.0,162,0,2.5,3,0,-0.008
2024-10-31,SKU_019,STORE_5,24.0,148,0,16.0,3,0,0.001
2024-10-31,SKU_020,STORE_1,26.0,46,0,12.8,3,0,0.006
2024-10-31,SKU_020,STORE_2,40.0,146,0,16.0,3,0,-0.013
2024-10-31,SKU_020,STORE_3,41.0,7,1,28.3,3,1,0.977
2024-10-31,SKU_020,STORE_4,33.0,146,0,34.9,3,0,-0.004
2024-10-31,SKU_020,STORE_5,24.0,108,0,29.3,3,0,-0.006
2024-11-01,SKU_001,STORE_1,45.0,79,1,14.3,4,0,-0.008
2024-11-01,SKU_001,STORE_2,29.0,57,0,17.3,4,0,-0.005
2024-11-01,SKU_001,STORE_3,28.0,161,0,10.5,4,0,0.004
2024-11-01,SKU_001,STORE_4,27.0,88,0,,4,0,0.003
2024-11-01,SKU_001,STORE_5,38.0,151,1,7.4,4,0,-0.001
2024-11-01,SKU_002,STORE_1,34.0,36,0,2.9,4,0,-0.003
2024-11-01,SKU_002,STORE_2,33.0,67,0,33.0,4,0,0.003
2024-11-01,SKU_002,STORE_3,,13,0,25.9,4,1,0.984
2024-11-01,SKU_002,STORE_4,32.0,98,1,24.6,4,0,0.006
2024-11-01,SKU_002,STORE_5,24.0,21,0,14.0,4,0,-0.017
2024-11-01,SKU_003,STORE_1,27.0,45,1,14.5,4,0,0.007
2024-11-01,SKU_003,STORE_2,32.0,24,0,22.5,4,0,-0.001
2024-11-01,SKU_003,STORE_3,20.0,16,0,6.3,4,0,0.005
2024-11-01,SKU_003,STORE_4,29.0,60,0,16.6,4,0,0.018
2024-11-01,SKU_003,STORE_5,13.0,35,0,5.5,4,0,-0.007
2024-11-01,SKU_004,STORE_1,22.0,86,0,7.5,4,0,-0.011
2024-11-01,SKU_004,STORE_2,49.0,64,1,5.4,4,0,-0.005
2024-11-01,SKU_004,STORE_3,26.0,103,0,7.5,4,0,0.002
2024-11-01,SKU_004,STORE_4,26.0,68,1,23.2,4,0,-0.007
2024-11-01,SKU_004,STORE_5,32.0,102,1,7.1,4,0,-0.018
2024-11-01,SKU_005,STORE_1,37.0,127,1,12.5,4,0,0.001
2024-11-01,SKU_005,STORE_2,26.0,130,0,7.7,4,0,-0.011
2024-11-01,SKU_005,STORE_3,35.0,0,0,10.9,4,1,0.995
2024-11-01,SKU_005,STORE_4,44.0,20,1,38.9,4,0,0.018
2024-11-01,SKU_005,STORE_5,36.0,120,0,14.9,4,0,0.004
2024-11-01,SKU_006,STORE_1,43.0,141,0,15.6,4,0,-0.014
2024-11-01,SKU_006,STORE_2,27.0,66,0,12.7,4,0,0.007
2024-11-01,SKU_006,STORE_3,47.0,0,1,1.2,4,1,0.997
2024-11-01,SKU_006,STORE_4,35.0,108,0,17.9,4,0,0.012
2024-11-01,SKU_006,STORE_5,35.0,81,0,14.8,4,0,-0.004
2024-11-01,SKU_007,STORE_1,35.0,0,1,32.9,4,0,-0.022
2024-11-01,SKU_007,STORE_2,36.0,0,0,3.8,4,0,0.005
2024-11-01,SKU_007,STORE_3,28.0,0,0,27.7,4,0,0.01
2024-11-01,SKU_007,STORE_4,31.0,0,0,1.9,4,0,-0.012
2024-11-01,SKU_007,STORE_5,33.0,0,0,21.7,4,0,-0.01
2024-11-01,SKU_008,STORE_1,20.0,177,0,15.8,4,0,-0.008
2024-11-01,SKU_008,STORE_2,33.0,0,0,7.3,4,1,0.984
2024-11-01,SKU_008,STORE_3,,7,0,,4,1,0.998
2024-11-01,SKU_008,STORE_4,37.0,43,1,11.8,4,0,0.005
2024-11-01,SKU_008,STORE_5,23.0,95,0,17.2,4,0,-0.004
2024-11-01,SKU_009,STORE_1,26.0,104,0,14.8,4,0,0.021
2024-11-01,SKU_009,STORE_2,33.0,0,0,9.6,4,1,0.98
2024-11-01,SKU_009,STORE_3,29.0,109,0,33.8,4,0,0.001
2024-11-01,SKU_009,STORE_4,,70,0,,4,0,0.005
2024-11-01,SKU_009,STORE_5,29.0,136,0,-5.3,4,0,0.002
2024-11-01,SKU_010,STORE_1,26.0,63,0,11.6,4,0,-0.006
2024-11-01,SKU_010,STORE_2,28.0,111,0,,4,0,0.021
2024-11-01,SKU_010,STORE_3,23.0,3,0,-0.7,4,1,0.986
2024-11-01,SKU_010,STORE_4,23.0,55,0,7.6,4,0,-0.001
2024-11-01,SKU_010,STORE_5,52.0,24,1,12.4,4,0,0.002
2024-11-01,SKU_011,STORE_1,36.0,60,0,7.7,4,0,0.002
2024-11-01,SKU_011,STORE_2,19.0,94,0,,4,0,0.009
2024-11-01,SKU_011,STORE_3,36.0,97,0,17.7,4,0,-0.009
2024-11-01,SKU_011,STORE_4,32.0,121,0,25.8,4,0,0.024
2024-11-01,SKU_011,STORE_5,34.0,0,0,42.4,4,1,0.991
2024-11-01,SKU_012,STORE_1,34.0,0,0,,4,1,0.984
2024-11-01,SKU_012,STORE_2,33.0,38,1,13.6,4,0,0.002
2024-11-01,SKU_012,STORE_3,25.0,138,0,-3.5,4,0,0.008
2024-11-01,SKU_012,STORE_4,25.0,117,0,30.0,4,0,0.011
2024-11-01,SKU_012,STORE_5,36.0,63,0,10.2,4,0,0.017
2024-11-01,SKU_013,STORE_1,20.0,0,0,12.8,4,1,1.001
2024-11-01,SKU_013,STORE_2,30.0,129,0,32.8,4,0,0.011
2024-11-01,SKU_013,STORE_3,52.0,63,1,26.2,4,0,0.006
2024-11-01,SKU_013,STORE_4,27.0,92,0,20.4,4,0,-0.0
2024-11-01,SKU_013,STORE_5,26.0,112,0,7.8,4,0,0.008
2024-11-01,SKU_014,STORE_1,31.0,63,0,35.0,4,0,-0.002
